date,price_usd,market_cap_usd,volume_24h_usd,chain
1725494400,0.587547812,587547812.0,0,Sui
1725580800,0.587446622,587446622.0,0,Sui
1725667200,0.594224596,594224596.0,0,Sui
1725753600,0.618240301,618240301.0,0,Sui
1725840000,0.638611052,638611052.0,0,Sui
1725926400,0.650560133,650560133.0,0,Sui
1726012800,0.650625726,650625726.0,0,Sui
1726099200,0.648076642,648076642.0,0,Sui
1726185600,0.690419872,690419872.0,0,Sui
1726272000,0.676348043,676348043.0,0,Sui
1726358400,0.675745829,675745829.0,0,Sui
1726444800,0.680987884,680987884.0,0,Sui
1726531200,0.662057417,662057417.0,0,Sui
1726617600,0.707533174,707533174.0,0,Sui
1726704000,0.742832396,742832396.0,0,Sui
1726790400,0.784153437,784153437.0,0,Sui
1726876800,0.833801589,833801589.0,0,Sui
1726963200,0.844794497,844794497.0,0,Sui
1727049600,0.864785223,864785223.0,0,Sui
1727136000,0.878104954,878104954.0,0,Sui
1727222400,0.933104793,933104793.0,0,Sui
1727308800,0.920171535,920171535.0,0,Sui
1727395200,0.932565951,932565951.0,0,Sui
1727481600,0.925792403,925792403.0,0,Sui
1727568000,0.919348167,919348167.0,0,Sui
1727654400,0.974436265,974436265.0,0,Sui
1727740800,1.020196439,1020196439.0,0,Sui
1727827200,0.968182321,968182321.0,0,Sui
1727913600,0.984611125,984611125.0,0,Sui
1728000000,0.961849471,961849471.0,0,Sui
1728086400,0.990853807,990853807.0,0,Sui
1728172800,0.976524647,976524647.0,0,Sui
1728259200,1.008139914,1008139914.0,0,Sui
1728345600,1.079593256,1079593256.0,0,Sui
1728432000,1.026978307,1026978307.0,0,Sui
1728518400,0.98884661,988846610.0,0,Sui
1728604800,0.975143068,975143068.0,0,Sui
1728691200,1.039087243,1039087243.0,0,Sui
1728777600,1.117906243,1117906243.0,0,Sui
1728864000,1.125088831,1125088831.0,0,Sui
1728950400,1.11066622,1110666220.0,0,Sui
1729036800,1.049832667,1049832667.0,0,Sui
1729123200,1.079127025,1079127025.0,0,Sui
1729209600,1.053039256,1053039256.0,0,Sui
1729296000,1.071625071,1071625071.0,0,Sui
1729382400,1.061455887,1061455887.0,0,Sui
1729468800,1.088607603,1088607603.0,0,Sui
1729555200,1.050767117,1050767117.0,0,Sui
1729641600,1.017098566,1017098566.0,0,Sui
1729728000,1.019156382,1019156382.0,0,Sui
1729814400,1.018823863,1018823863.0,0,Sui
1729900800,0.9666446,966644600.0,0,Sui
1729987200,0.926730755,926730755.0,0,Sui
1730073600,0.91575326,915753260.0,0,Sui
1730160000,0.911269448,911269448.0,0,Sui
1730246400,1.030871055,1030871055.0,0,Sui
1730332800,1.046870256,1046870256.0,0,Sui
1730419200,1.006238286,1006238286.0,0,Sui
1730505600,1.026544295,1026544295.0,0,Sui
1730592000,1.006517994,1006517994.0,0,Sui
1730678400,0.992245857,992245857.0,0,Sui
1730764800,0.969172352,969172352.0,0,Sui
1730851200,1.000421039,1000421039.0,0,Sui
1730937600,1.114229768,1114229768.0,0,Sui
1731024000,1.12726325,1127263250.0,0,Sui
1731110400,1.122477687,1122477687.0,0,Sui
1731196800,1.259848751,1259848751.0,0,Sui
1731283200,1.322759728,1322759728.0,0,Sui
1731369600,1.367650891,1367650891.0,0,Sui
1731456000,1.492753105,1492753105.0,0,Sui
1731542400,1.378166927,1378166927.0,0,Sui
1731628800,1.365593765,1365593765.0,0,Sui
