date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
1970-01-01 00:00:01.683331200,0.032758798,32758798.0,0,Sui,,,,,,,0.0,1970,1,1,3
1970-01-01 00:00:01.683417600,0.036013054,36013054.0,0,Sui,0.09933990862546316,,,,,,9.933990862546317,1970,1,1,3
1970-01-01 00:00:01.683504000,0.035861775,35861775.0,0,Sui,-0.004200671234380837,,,,,,9.472194309449321,1970,1,1,3
1970-01-01 00:00:01.683590400,0.025818062,25818062.0,0,Sui,-0.28006736978300706,,,,,,-21.187395215172423,1970,1,1,3
1970-01-01 00:00:01.683676800,0.021522827,21522827.0,0,Sui,-0.16636550799204053,,,,,,-34.299094246376185,1970,1,1,3
1970-01-01 00:00:01.683763200,0.028456415,28456415.0,0,Sui,0.32215043126072596,,,,,,-13.13351912362597,1970,1,1,3
1970-01-01 00:00:01.683849600,0.02828477,28284770.0,0,Sui,-0.006031856085877196,,,0.029816528714285716,,,-13.657485234958855,1970,1,1,3
1970-01-01 00:00:01.683936000,0.027970966,27970966.0,0,Sui,-0.011094451183446097,-0.14615408050075585,,0.029132552714285713,,,-14.615408050075585,1970,1,1,3
1970-01-01 00:00:01.684022400,0.032111901,32111901.0,0,Sui,0.14804404681625938,-0.10832608087056439,,0.028575245142857142,,,-1.9747275220537763,1970,1,1,3
1970-01-01 00:00:01.684108800,0.034480692,34480692.0,0,Sui,0.07376676329439369,-0.03851128395066883,,0.028377947571428568,,,5.25627954969532,1970,1,1,3
1970-01-01 00:00:01.684195200,0.035744906,35744906.0,0,Sui,0.036664403371022836,0.38449222098854663,,0.02979606814285714,,,9.1154382404385,1970,1,1,3
1970-01-01 00:00:01.684281600,0.031569288,31569288.0,0,Sui,-0.11681714871484061,0.46678166395148746,,0.031231276857142855,,,-3.631116135579815,1970,1,1,3
1970-01-01 00:00:01.684368000,0.028011461,28011461.0,0,Sui,-0.11269899403496209,-0.015636333670281277,,0.031167712000000004,,,-14.491792403372061,1970,1,1,3
1970-01-01 00:00:01.684454400,0.024216269,24216269.0,0,Sui,-0.13548711364965937,-0.14384069589393877,,0.03058649757142857,,,-26.077052643995057,1970,1,1,3
1970-01-01 00:00:01.684540800,0.023568789,23568789.0,0,Sui,-0.026737397077972624,-0.15738380290476917,,0.029957615142857143,,,-28.05355984062663,1970,1,1,3
1970-01-01 00:00:01.684627200,0.022463448,22463448.0,0,Sui,-0.046898506325462885,-0.3004634636859399,,0.02857926471428571,,,-31.42774041953553,1970,1,1,3
1970-01-01 00:00:01.684713600,0.024487537,24487537.0,0,Sui,0.09010589113478917,-0.2898188644241827,,0.02715167114285714,,,-25.248975862911692,1970,1,1,3
1970-01-01 00:00:01.684800000,0.023197441,23197441.0,0,Sui,-0.05268377950791869,-0.3510280597744473,,0.025359176142857143,,,-29.18714233654116,1970,1,1,3
